global_compound_id,source,source_compound_id,source_smiles,source_name,canonical_smiles,standard_inchikey,structure_parse_status
CMP_G001916,S8_PlantP450DB,96,C[C@@H]1[C@H]([C@@H](CC2=C1C[C@@H](CC2)C(=C)C)O)O,rishitin,C=C(C)[C@@H]1CCC2=C(C1)[C@H](C)[C@@H](O)[C@H](O)C2,XSCYYIVXGBKTOC-GZZJDILISA-N,ok
CMP_G001917,S9_PCPD,181,COC1=CC(=CC(=C1O)OC)C[C@H]2CN[C@H](CN2)CC3=CC=CC=C3,hancockiamide D,COc1cc(C[C@H]2CN[C@@H](Cc3ccccc3)CN2)cc(OC)c1O,XSGLOXNZKHLMNE-IRXDYDNUSA-N,ok
CMP_G001918,S3_P450Rdb,820,COC1=CC(=CC(=C1O)OC)CC2CNC(CN2)CC3=CC=CC=C3,hancockiamide D,COc1cc(CC2CNC(Cc3ccccc3)CN2)cc(OC)c1O,XSGLOXNZKHLMNE-UHFFFAOYSA-N,ok
CMP_G001919,S3_P450Rdb,1210,CCCCCCCCCCC(C)O,(+)-2-Dodecanol,CCCCCCCCCCC(C)O,XSWSEQPWKOWORN-UHFFFAOYSA-N,ok
CMP_G001920,S3_P450Rdb,574,CCCCCC=CCC=CCCCCCCCCCC(=O)[O-],"(11Z,14Z)-eicosadienoate",CCCCCC=CCC=CCCCCCCCCCC(=O)[O-],XSXIVVZCUAHUJO-UHFFFAOYSA-M,ok
CMP_G001921,S3_P450Rdb,444,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(C)CC(=O)[O-])/C,"All-trans-13,14-dihydroretinoate",CC1=C(/C=C/C(C)=C/C=C/C(C)CC(=O)[O-])C(C)(C)CCC1,XTOYXKSKSDVOOD-CISKFWAASA-M,ok
CMP_G001922,S3_P450Rdb,207,O=C(O)C(N)CC1=CN(C=2C=CC=C(C#C)C21)C,4-Ethynyl-1-methyltryptophan,C#Cc1cccc2c1c(CC(N)C(=O)O)cn2C,XTQPCMMYKZYEOR-UHFFFAOYSA-N,ok
CMP_G001923,S3_P450Rdb,99,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)CO,Uvaol,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,XUARCIYIVXVTAE-ZAPOICBTSA-N,ok
CMP_G001923,S9_PCPD,389,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)CO,Uvaol,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,XUARCIYIVXVTAE-ZAPOICBTSA-N,ok
CMP_G001924,S9_PCPD,18,CC[C@@H]1[C@@H](/C=C/C=C\C(=O)[C@@H](C[C@H]([C@H]([C@@H](/C=C/C(=O)O1)C)O[C@@H]2[C@H]([C@@H](C[C@@H](O2)C)N(C)C)O)C)C)C,mycinamicin VIII,CC[C@H]1OC(=O)/C=C/[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@H](C)C[C@@H](C)C(=O)/C=C\C=C\[C@H]1C,XUBWLMQSFCTODE-UEUNIQBOSA-N,ok
CMP_G001925,S3_P450Rdb,534,C=CCCCC(=O)O,5-Hexenoic acid,C=CCCCC(=O)O,XUDOZULIAWNMIU-UHFFFAOYSA-N,ok
CMP_G001926,S2_ESIBank,344,C=C[C@@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O,,C=C[C@@]1(C)CC(=O)C=C(C)[C@]1(O)/C=C/C(C)=C\C(=O)O,XUFCERPCUJSQOH-VSLCGKFBSA-N,ok
CMP_G001927,S2_ESIBank,157,N[C@@H](CS)C(=O)O,,N[C@@H](CS)C(=O)O,XUJNEKJLAYXESH-REOHCLBHSA-N,ok
CMP_G001928,S1_RCSB,105,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,XURCIPRUUASYLR-UHFFFAOYSA-N,ok
CMP_G001929,S8_PlantP450DB,141,CSCCCCCCCCC(C(=O)O)N,hexahomomethionine,CSCCCCCCCCC(N)C(=O)O,XVGBKWQWYRNGDG-UHFFFAOYSA-N,ok
CMP_G001929,S9_PCPD,515,CSCCCCCCCCC(C(=O)O)N,hexahomomethionine,CSCCCCCCCCC(N)C(=O)O,XVGBKWQWYRNGDG-UHFFFAOYSA-N,ok
CMP_G001930,S3_P450Rdb,938,C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,"(1R,2R,4aS,8aS)-1-[(3R)-3-hydroxy-3-methylpent-4-enyl]-2,5,5,8a-tetramethyl-3,4,4a,6,7,8-hexahydro-1H-naphthalen-2-ol",C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,XVULBTBTFGYVRC-HHUCQEJWSA-N,ok
CMP_G001931,S3_P450Rdb,1019,O=CC(N)CC=1C=2C=C(O)C=CC2N(C1C)C,"alpha-Amino-5-hydroxy-1,2-dimethyl-1H-indole-3-propanal",Cc1c(CC(N)C=O)c2cc(O)ccc2n1C,XVWVPIQYVJXHGD-UHFFFAOYSA-N,ok
CMP_G001932,S3_P450Rdb,14,C1=CC(=CC=C1CC(C(=O)O)N)F,p-Fluorophenylalanine,NC(Cc1ccc(F)cc1)C(=O)O,XWHHYOYVRVGJJY-UHFFFAOYSA-N,ok
CMP_G001933,S1_RCSB,119,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,XWLXKKNPFMNSFA-HGQWONQESA-N,ok
CMP_G001934,S8_PlantP450DB,263,C[C@H]1[C@@H]2[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC[C@]2(CCC1=C)C)C)C)(C)C)O)C,taraxasterol,C=C1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2[C@@H]1C,XWMMEBCFHUKHEX-ZJJHUPNDSA-N,ok
CMP_G001935,S1_RCSB,27,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC1=O,,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC1=O,XWYXUMDVQIOAPR-UWVGGRQHSA-N,ok
CMP_G001935,S3_P450Rdb,672,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N1)CC(C)C,Cyclo(L-Leucyl-L-Leucyl),CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC1=O,XWYXUMDVQIOAPR-UWVGGRQHSA-N,ok
CMP_G001936,S9_PCPD,216,C[C@@H]1CC[C@]23[C@H]1CC[C@]2(C(=C4[C@@H]3C[C@@H]5[C@@H](CC[C@]5(C4)C(=O)O)C(C)C)C)C,Quiannulatic acid,CC1=C2C[C@]3(C(=O)O)CC[C@@H](C(C)C)[C@H]3C[C@@H]2[C@@]23CC[C@@H](C)[C@@H]2CC[C@@]13C,XXBPHKHKRDOYCF-JSCOTLTNSA-N,ok
CMP_G001937,S9_PCPD,195,C[C@@H]1C[C@@H]([C@@H]2[C@@]3([C@H]1C[C@@H]([C@]3(CC2(C)C)C)O)O)OC(=O)C,4beta-acetoxy-15alpha-hydroxyprobotryane,CC(=O)O[C@H]1C[C@@H](C)[C@@H]2C[C@H](O)[C@@]3(C)CC(C)(C)[C@H]1[C@]23O,XXXJKEIUHBHWAC-VXZZJCSESA-N,ok
CMP_G001938,S3_P450Rdb,1401,C[C@H](CC/C=C(\C)/CCC=C(C)C)[C@]1(CCC2=C1[C@H](C[C@@H]3[C@@]2(CC[C@@H](C3(C)C)O)C)O)C,7Beta-Hydroxythalianol,CC(C)=CCC/C(C)=C/CC[C@@H](C)[C@@]1(C)CCC2=C1[C@@H](O)C[C@H]1C(C)(C)[C@@H](O)CC[C@]21C,XXYQDXFKXSZMJO-AVCSPELISA-N,ok
CMP_G001939,S3_P450Rdb,552,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C),Lanosterol,CC(C)=CCC[C@@H](C)[C@H]1CC[C]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3,XYFUZFMROHDZBT-PBJLWWPKSA-N,ok
CMP_G001940,S3_P450Rdb,714,O=C(OC1C(C)CCCCC(=O)OCCC21OC2)C3=CC=C(C=C3)N4N=NC(=C4)CN(C)C,"Benzoic acid, 4-[4-[(dimethylamino)methyl]-1H-1,2,3-triazol-1-yl]-, (3R,12S,13S)-12-methyl-7-oxo-1,6-dioxaspiro[2.10]tridec-13-yl ester (ACI)",CC1CCCCC(=O)OCCC2(CO2)C1OC(=O)c1ccc(-n2cc(CN(C)C)nn2)cc1,XYHFLYWZYNZZST-UHFFFAOYSA-N,ok
CMP_G001941,S1_RCSB,148,O=C1N[C@@H](Cc2ccc(OCO)cc2)C(=O)N[C@H]1Cc1ccc(O)cc1,,O=C1N[C@@H](Cc2ccc(OCO)cc2)C(=O)N[C@H]1Cc1ccc(O)cc1,XYLVFIWANSQWOX-IRXDYDNUSA-N,ok
CMP_G001942,S9_PCPD,452,CC1=CC[C@H](CC1)C(=C)CCC=C(C)C,beta-Bisabolene,C=C(CCC=C(C)C)[C@@H]1CC=C(C)CC1,XZRVRYFILCSYSP-OAHLLOKOSA-N,ok
CMP_G001943,S2_ESIBank,341,CC(=C/C(=O)O)/C=C/[C@@]1(O)C=CC(=O)CC1(C)C,,CC(=C/C(=O)O)/C=C/[C@@]1(O)C=CC(=O)CC1(C)C,YAFCFUFXKNGXPE-BSNWORKVSA-N,ok
CMP_G001944,S3_P450Rdb,421,C1=CC(=CC=C1CCBr)Cl,1-(2-bromoethyl)-4-chlorobenzene,Clc1ccc(CCBr)cc1,YAFMYKFAUNCQPU-UHFFFAOYSA-N,ok
CMP_G001945,S3_P450Rdb,1361,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,A 1-(9Z-Octadecenoyl)-Sn-Glycero-3-Phosphocholine,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C,YAMUFBLWGFFICM-PTGWMXDISA-N,ok
CMP_G001945,S9_PCPD,298,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,1-(9Z-Octadecenoyl)-Sn-Glycero-3-Phosphocholine,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C,YAMUFBLWGFFICM-PTGWMXDISA-N,ok
CMP_G001946,S1_RCSB,138,Cc1cc(C[C@@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC2=O)ccc1O,,Cc1cc(C[C@@H]2NC(=O)[C@H](Cc3ccc(O)cc3)NC2=O)ccc1O,YBIHVNADQSTKMY-HOTGVXAUSA-N,ok
CMP_G001947,S2_ESIBank,305,C1=Cc2ccccc2C1,,C1=Cc2ccccc2C1,YBYIRNPNPLQARY-UHFFFAOYSA-N,ok
CMP_G001947,S3_P450Rdb,1251,C1C=CC2=CC=CC=C21,Indene,C1=Cc2ccccc2C1,YBYIRNPNPLQARY-UHFFFAOYSA-N,ok
CMP_G001948,S3_P450Rdb,905,CCCCCC1=C(CCC1=O)C,Dihydrojasmone,CCCCCC1=C(C)CCC1=O,YCIXWYOBMVNGTB-UHFFFAOYSA-N,ok
CMP_G001949,S2_ESIBank,296,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C=O)CCC[C@]21C,,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C=O)CCC[C@]21C,YCLCHPWRGSDZKL-SLFFLAALSA-N,ok
CMP_G001949,S8_PlantP450DB,275,CC(C)C1=CC2=C(C=C1)[C@]3(CCC[C@@]([C@@H]3CC2)(C)C=O)C,dehydroabietadienal,CC(C)c1ccc2c(c1)CC[C@H]1[C@](C)(C=O)CCC[C@]21C,YCLCHPWRGSDZKL-SLFFLAALSA-N,ok
CMP_G001950,S3_P450Rdb,187,O=C(O)C(N)CC1=CN(C=2C(O)=CC=CC12)C,"Tryptophan, 7-hydroxy-1-methyl- (ACI)",Cn1cc(CC(N)C(=O)O)c2cccc(O)c21,YCRYJGQPKIMJFY-UHFFFAOYSA-N,ok
CMP_G001951,S3_P450Rdb,628,[N-]=[N+]=CC(=O)N(CC)CC,"2-Diazo-N,N-diethylacetamide",CCN(CC)C(=O)C=[N+]=[N-],YDDAGKSURVEMCI-UHFFFAOYSA-N,ok
CMP_G001952,S3_P450Rdb,68,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)[C@@H](CCC(C)CO)O,"22(R),26-Dihydroxycholesterol",CC(CO)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,YDFJGPFMKWECQA-RILARPOQSA-N,ok
CMP_G001953,S3_P450Rdb,600,CCCCCCCCCCC(C(=O)[O-])O,2-Hydroxydodecanoate,CCCCCCCCCCC(O)C(=O)[O-],YDZIJQXINJLRLL-UHFFFAOYSA-M,ok
CMP_G001954,S3_P450Rdb,447,CCCCC/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,"(9Z,12Z)-Octadecadienoyl-Coa",CCCCC/C=C\C/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,YECLLIMZHNYFCK-RRNJGNTNSA-N,ok
CMP_G001955,S8_PlantP450DB,82,C1=CC=C(C=C1)C2C(C(=O)C3=CC=CC=C3O2)O,dihydroflavonols,O=C1c2ccccc2OC(c2ccccc2)C1O,YEDFEBOUHSBQBT-UHFFFAOYSA-N,ok
CMP_G001956,S3_P450Rdb,1281,CC[C@H](C)[C@@H](C(=O)O)NO,N-hydroxy-L-isoleucine,CC[C@H](C)[C@H](NO)C(=O)O,YEGAKLYOVHUQIJ-WHFBIAKZSA-N,ok
CMP_G001957,S3_P450Rdb,1340,BrC1=CC=C(SC)C=C1,4-Bromothioanisole,CSc1ccc(Br)cc1,YEUYZNNBXLMFCW-UHFFFAOYSA-N,ok
CMP_G001958,S1_RCSB,55,CCCC[C@H]1CC[C@]2(CC[C@H](C)[C@@H](C/C=C(C)/C=C/[C@H](O)[C@@H](C)/C=C/C(=O)O)O2)O[C@H]1/C=C/C(C)=C/C(=O)O,,CCCC[C@H]1CC[C@]2(CC[C@H](C)[C@@H](C/C=C(C)/C=C/[C@H](O)[C@@H](C)/C=C/C(=O)O)O2)O[C@H]1/C=C/C(C)=C/C(=O)O,YEZCSKCHOPBNCC-OXNFKLAGSA-N,ok
CMP_G001959,S9_PCPD,202,CC1=CC[C@@](CC1)(C)[C@]2(CCCC2=C)C,trichodiene,C=C1CCC[C@]1(C)[C@]1(C)CC=C(C)CC1,YFLSTROSSKYYNK-CABCVRRESA-N,ok
CMP_G001960,S3_P450Rdb,1333,C[C@@H]1CC[C@@H]2[C@]13CC(C[C@H]3C=C2C)(C)C,Pentalenene,CC1=C[C@@H]2CC(C)(C)C[C@@]23[C@H](C)CC[C@@H]13,YGIVIHRLDOVJLL-GUIRCDHDSA-N,ok
CMP_G001960,S9_PCPD,73,C[C@@H]1CC[C@@H]2[C@]13CC(C[C@H]3C=C2C)(C)C,pentalenene,CC1=C[C@@H]2CC(C)(C)C[C@@]23[C@H](C)CC[C@@H]13,YGIVIHRLDOVJLL-GUIRCDHDSA-N,ok
CMP_G001961,S2_ESIBank,212,O=C(O)c1ccccc1[O-],,O=C(O)c1ccccc1[O-],YGSDEFSMJLZEOE-UHFFFAOYSA-M,ok
CMP_G001962,S9_PCPD,409,CC1CCC2=C(C1)OC=C2C,menthofuran,Cc1coc2c1CCC(C)C2,YGWKXXYGDYYFJU-UHFFFAOYSA-N,ok
CMP_G001963,S2_ESIBank,228,CCCCC[C@H](O)/C=C/[C@@H]1[C@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,,CCCCC[C@H](O)/C=C/[C@@H]1[C@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,YIBNHAJFJUQSRA-NAPLMKITSA-N,ok
CMP_G001964,S2_ESIBank,231,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,YIBNHAJFJUQSRA-YNNPMVKQSA-N,ok
CMP_G001964,S3_P450Rdb,555,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)OO2)O,Prostaglandin H2,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,YIBNHAJFJUQSRA-YNNPMVKQSA-N,ok
CMP_G001964,S9_PCPD,294,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)OO2)O,Prostaglandin H2,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1OO2,YIBNHAJFJUQSRA-YNNPMVKQSA-N,ok
CMP_G001965,S8_PlantP450DB,99,C[C@@H]1[C@H]([C@@H](C[C@@H]([C@]12CC[C@H](C2)C(=C)C)C=O)O)O,oxylubimin,C=C(C)[C@@H]1CC[C@]2(C1)[C@H](C)[C@@H](O)[C@H](O)C[C@@H]2C=O,YIGYYGXJIDAEOF-OJVARPOJSA-N,ok
CMP_G001966,S2_ESIBank,159,[O-][N+](O)=CCc1ccc(O)cc1,,[O-][N+](O)=CCc1ccc(O)cc1,YIKJHONXDKKKLG-UHFFFAOYSA-N,ok
CMP_G001967,S1_RCSB,46,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,YIKKMWSQVKJCOP-ABXCMAEBSA-N,ok
CMP_G001967,S3_P450Rdb,1123,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CC[C@@H](C4)O)C)C,3Beta-Hydroxycholest-5-En-7-One,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,YIKKMWSQVKJCOP-ABXCMAEBSA-N,ok
CMP_G001967,S9_PCPD,263,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CC[C@@H](C4)O)C)C,3Beta-Hydroxycholest-5-En-7-One,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C(=O)C=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,YIKKMWSQVKJCOP-ABXCMAEBSA-N,ok
CMP_G001968,S2_ESIBank,265,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,YIMHGPSYDOGBPI-YZCVQEKWSA-N,ok
CMP_G001968,S3_P450Rdb,506,C[C@]12[C@@]([C@]3(C)[C@@](CC1)([C@](C(O)=O)(C)[C@H](O)CC3)[H])(C(=O)C=C4[C@@]2(C)CC[C@]5(C)[C@]4([C@@H](C)[C@H](C)CC5)[H])[H],11-Keto-beta-boswellic acid,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@H]12,YIMHGPSYDOGBPI-YZCVQEKWSA-N,ok
CMP_G001969,S8_PlantP450DB,31,CC1=CCC(=CC1)C(C)C,gamma-terpinene,CC1=CCC(C(C)C)=CC1,YKFLAYDHMOASIY-UHFFFAOYSA-N,ok
CMP_G001970,S3_P450Rdb,652,C(CCCCCC(=O)O)CCCCC#N,11-cyanoundecanoic acid,N#CCCCCCCCCCCC(=O)O,YKHZGLKQBYTRHO-UHFFFAOYSA-N,ok
CMP_G001971,S3_P450Rdb,1215,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(C[C@H]([C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)O)C)C)(C)C)O,Echinocystic Acid,CC1(C)CC[C@]2(C(=O)O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,YKOPWPOFWMYZJZ-PRIAQAIDSA-N,ok
CMP_G001972,S1_RCSB,91,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO,,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@H]1C(=O)NO,YKPYIPVDTNNYCN-INIZCTEOSA-N,ok
CMP_G001973,S2_ESIBank,175,CC(=O)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,CC(=O)C1=CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,YLFRRPUBVUAHSR-RRPFGEQOSA-N,ok
CMP_G001974,S3_P450Rdb,456,CC1CCC2C13CCC4(C(C3)C(C2(O4)C)[NH2+]CCCCC[NH+](C)C)C,pre-flavunoidine,CC1CCC2C13CCC1(C)OC2(C)C([NH2+]CCCCC[NH+](C)C)C1C3,YLLLLBHEAHDXCP-UHFFFAOYSA-P,ok
CMP_G001974,S9_PCPD,191,CC1CCC2C13CCC4(C(C3)C(C2(O4)C)[NH2+]CCCCC[NH+](C)C)C,pre-flavunoidine,CC1CCC2C13CCC1(C)OC2(C)C([NH2+]CCCCC[NH+](C)C)C1C3,YLLLLBHEAHDXCP-UHFFFAOYSA-P,ok
CMP_G001975,S8_PlantP450DB,110,CC1=CC[C@H]2C[C@@H]1[C@]2(C)CCC=C(C)C,alpha-exo-bergamotene,CC(C)=CCC[C@]1(C)[C@H]2CC=C(C)[C@@H]1C2,YMBFCQPIMVLNIU-SOUVJXGZSA-N,ok
CMP_G001976,S3_P450Rdb,96,CC1=CCC2CC1C2(C)CCC=C(C)C,Alpha-Exo-Bergamotene,CC(C)=CCCC1(C)C2CC=C(C)C1C2,YMBFCQPIMVLNIU-UHFFFAOYSA-N,ok
CMP_G001976,S8_PlantP450DB,213,CC1=CCC2CC1C2(C)CCC=C(C)C,(+)-alpha-exo-bergamotene,CC(C)=CCCC1(C)C2CC=C(C)C1C2,YMBFCQPIMVLNIU-UHFFFAOYSA-N,ok
CMP_G001977,S3_P450Rdb,966,O=C(O)C(N)CC1=CNC=2C=C(F)C=CC21,6-Fluorotryptophan,NC(Cc1c[nH]c2cc(F)ccc12)C(=O)O,YMEXGEAJNZRQEH-UHFFFAOYSA-N,ok
CMP_G001978,S3_P450Rdb,846,C1=CC2=C(C=C1F)NC=C2C[C@@H](C(=O)O)N,(2S)-2-amino-3-(6-fluoro-1H-indol-3-yl)propanoic acid,N[C@@H](Cc1c[nH]c2cc(F)ccc12)C(=O)O,YMEXGEAJNZRQEH-VIFPVBQESA-N,ok
CMP_G001979,S3_P450Rdb,959,O=C(O)C(N)CC1=CNC=2C(N)=CC=CC12,7-Aminotryptophan,Nc1cccc2c(CC(N)C(=O)O)c[nH]c12,YMMOJBLXYRDUIR-UHFFFAOYSA-N,ok
CMP_G001980,S3_P450Rdb,841,C1=CC2=C(C(=C1)N)NC=C2C[C@@H](C(=O)O)N,7-Amino-L-tryptophan,Nc1cccc2c(C[C@H](N)C(=O)O)c[nH]c12,YMMOJBLXYRDUIR-VIFPVBQESA-N,ok
CMP_G001981,S3_P450Rdb,191,O=C(O)C(N)CC1=CN(C=2C=C(C=CC21)C3CC3)C,6-Cyclopropyl-1-methyltryptophan,Cn1cc(CC(N)C(=O)O)c2ccc(C3CC3)cc21,YNALEDRPJFXXIK-UHFFFAOYSA-N,ok
CMP_G001982,S3_P450Rdb,1359,C1COCCN1,Morpholine,C1COCCN1,YNAVUWVOSKDBBP-UHFFFAOYSA-N,ok
CMP_G001983,S3_P450Rdb,973,O=C(O)C(N)CC1=CNC=2C=CC(N)=CC21,5-Amino-L-tryptophan,Nc1ccc2[nH]cc(CC(N)C(=O)O)c2c1,YNJSNEKCXVFDKW-UHFFFAOYSA-N,ok
CMP_G001984,S9_PCPD,111,C1=CC=C2C(=C1)C=CC3=CC=CC=C32,phenanthrene,c1ccc2c(c1)ccc1ccccc12,YNPNZTXNASCQKK-UHFFFAOYSA-N,ok
CMP_G001985,S1_RCSB,111,CCc1ccccc1,,CCc1ccccc1,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ok
CMP_G001985,S2_ESIBank,304,CCc1ccccc1,,CCc1ccccc1,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ok
CMP_G001985,S3_P450Rdb,168,CCC1=CC=CC=C1,ethylbenzene,CCc1ccccc1,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ok
CMP_G001985,S3_P450Rdb,762,C=1C=CC(=CC1)CC,Ethyl-1-dbenzene,CCc1ccccc1,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,ok
CMP_G001986,S3_P450Rdb,1172,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H](CC(C)C)O)O,28-Norcastasterone,CC(C)C[C@@H](O)[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@H](O)[C@H](O)C[C@]4(C)[C@H]3CC[C@]12C,YNZRNENZMVIPBX-SCLBUMFYSA-N,ok
