reaction_id,enzyme_id,compound_id,substrate_smiles,product_smiles,pmids
P450R1626,756,1228,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(CC[C@@H](C4)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,11402205;16024588;11402205
P450R1624,756,1236,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(CC[C@H](C4)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,11402205;16024588;11402205
P450R1630,756,1236,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(CC[C@H](C4)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,11402205;16024588;11402205
P450R1622,756,1376,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H](CC(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H](CC(C)C)O)O,11402205;16024588
P450R1625,756,1237,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,11402205;16024588;11402205
P450R1632,756,1237,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,11402205;16024588;11402205
P450R1629,756,1378,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(CCC(=O)C4)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CCC(=O)C4)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],11402205
P450R1627,756,1381,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(CC[C@H](C4)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,11402205
P450R1631,756,1381,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(CC[C@H](C4)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(CC[C@H](C4)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,11402205
P450R1633,756,1238,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)O)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC(=O)[C@@H]4[C@@]3(C[C@H]([C@H](C4)O)O)C)C)[C@H]([C@@H]([C@@H](C)C(C)C)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],11402205
P450R1634,757,1402,C1(C(CCC1=O)CC(N[C@H](C([O-])=O)*)=O)C/C=C\CC,C1(C(CCC1=O)CC(N[C@H](C([O-])=O)*)=O)C/C=C\CCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],25210037
P450R1635,758,1367,CCCCC/C=C\C=C\[C@H](CCCCCCCC(=O)[O-])OO,CCCCC/C=C\C=C\O/C=C/CCCCCCC(=O)[O-],11060314
P450R1637,759,1403,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],11113117;3095476
P450R1638,759,936,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)C;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],11113117;3095476
P450R1639,760,1404,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)O,C1[C@H]([C@@H]([C@H](C1=O)C/C=C\CCCC(=O)O)/C=C/[C@H](CCCCCO)O)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],11370662
P450R1644,761,36,*[H],O[*];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],15364545;18065749;19932081;24138531
P450R1643,761,459,C*C([O-])=O,OC[*]C([O-])=O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],19932081
P450R1645,761,764,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],C(CC(=O)[O-])/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],19932081
P450R1650,761,1075,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],24138531
P450R1642,761,1076,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)CO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],24138531
P450R1649,761,417,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],C(CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)CCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],15364545
P450R1651,761,1063,CCCCC/C=C\C/C=C\C=C\C(C/C=C\CCCC(=O)[O-])O,C(CC/C=C\C/C=C\C=C\C(C/C=C\CCCC(=O)[O-])O)CCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],15364545
P450R1654,761,1079,CCCCC/C=C\CC(/C=C/C=C\C/C=C\CCCC(=O)[O-])O,C(CC/C=C\CC(/C=C/C=C\C/C=C\CCCC(=O)[O-])O)CCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],36565673
P450R1655,761,1405,CCCCCC(/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-])O,C(CCC(/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-])O)CCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],36565673
P450R1652,761,1406,CCCCCCC1=C(C=C(C=C1O)CCCCC)O,CCCCCCC1=C(C=C(C=C1O)CCCCCO)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],36565673
P450R1641,761,462,CCCCCCCC/C=C\CCCCCCCC(=O)[O-],C(CCCCO)CCC/C=C\CCCCCCCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],19932081
P450R1653,761,1407,CCCCCCCC1=CC(=C(C(=C1)O)CCCCCC)O,CCCCCCC1=C(C=C(C=C1O)CCCCCCCO)O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],36565673
P450R1640,761,46,CCCCCCCCCCCC(=O)[O-],C(CCCCCC(=O)[O-])CCCCCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],18065749
P450R1648,761,1083,CCCCCCCCCCCCCC(CC(=O)[O-])O,C(CCCCCCC(CC(=O)[O-])O)CCCCCCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],18065749;19932081
P450R1647,761,463,CCCCCCCCCCCCCCCC(=O)[O-],C(CCCCCCCC(=O)[O-])CCCCCCCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],19932081
P450R1646,761,1084,CCCCCCCCCCCCCCCC(CC(=O)[O-])O,C(CCCCCCCC(CC(=O)[O-])O)CCCCCCCO;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],18065749
P450R1665,762,36,*[H],O[*];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],11162607
P450R1656,762,764,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],CC/C=C\C/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\CCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];CC/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\CCC(=O)[O-];CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-];CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],16112640
P450R1657,762,764,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],CC/C=C\C/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\CCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];CC/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\CCC(=O)[O-];CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-];CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],16112640
P450R1658,762,764,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],CC/C=C\C/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\CCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];CC/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\CCC(=O)[O-];CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-];CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],16112640
P450R1659,762,764,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],CC/C=C\C/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\CCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];CC/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\CCC(=O)[O-];CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-];CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],16112640
P450R1661,762,1091,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],CC/C=C\C/C=C\C/C=C\CC1C(O1)C/C=C\CCCCCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];CC/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\CCCCCC(=O)[O-];CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-];CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],16112640
P450R1662,762,1091,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],CC/C=C\C/C=C\C/C=C\CC1C(O1)C/C=C\CCCCCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];CC/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\CCCCCC(=O)[O-];CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-];CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],16112640
P450R1663,762,1091,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],CC/C=C\C/C=C\C/C=C\CC1C(O1)C/C=C\CCCCCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];CC/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\CCCCCC(=O)[O-];CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-];CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],16112640
P450R1664,762,1091,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],CC/C=C\C/C=C\C/C=C\CC1C(O1)C/C=C\CCCCCC(=O)[O-];CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+];CC/C=C\C/C=C\CC1C(O1)C/C=C\C/C=C\CCCCCC(=O)[O-];CC/C=C\CC1C(O1)C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-];CCC1C(O1)C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],16112640
P450R1660,762,417,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],CCC(CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-])O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],11162607
P450R1666,763,1055,C[C@H](CC[C@@H](C(C)C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,C[C@H](CC[C@@H](C(C)C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C=C4[C@@]3(CC[C@@H](C4)O)C)O)C;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],10748047
P450R1667,764,431,CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C,CC(=CCCC(=CCCC(=C)C=C)C)C;OP(=O)([O-])OP(=O)([O-])[O-],18234666
P450R1670,764,1408,C[C@H]1CCC2=C(C([C@H]3CC[C@@]12C3)(C)C)C,C[C@H]1CC(=O)C2=C(C([C@H]3CC[C@@]12C3)(C)C)C;S1[Fe+]S[Fe+]1;O;C[C@H]1C[C@@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O;C[C@H]1C[C@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O,18234666
P450R1671,764,1408,C[C@H]1CCC2=C(C([C@H]3CC[C@@]12C3)(C)C)C,C[C@H]1CC(=O)C2=C(C([C@H]3CC[C@@]12C3)(C)C)C;S1[Fe+]S[Fe+]1;O;C[C@H]1C[C@@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O;C[C@H]1C[C@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O,18234666
P450R1672,764,1408,C[C@H]1CCC2=C(C([C@H]3CC[C@@]12C3)(C)C)C,C[C@H]1CC(=O)C2=C(C([C@H]3CC[C@@]12C3)(C)C)C;S1[Fe+]S[Fe+]1;O;C[C@H]1C[C@@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O;C[C@H]1C[C@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O,18234666
P450R1669,764,1409,C[C@H]1C[C@@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O,C[C@H]1CC(=O)C2=C(C([C@H]3CC[C@@]12C3)(C)C)C;S1[Fe+]S[Fe+]1;O,18234666
P450R1668,764,1410,C[C@H]1C[C@H](C2=C(C([C@H]3CC[C@@]12C3)(C)C)C)O,C[C@H]1CC(=O)C2=C(C([C@H]3CC[C@@]12C3)(C)C)C;S1[Fe+]S[Fe+]1;O,18234666
P450R1674,765,1411,C[C@H]1CCC/C(=C\C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C2=CSC(=N2)C)/C)/C,C[C@H]1CCC[C@@]2([C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C)C;S1[Fe+]S[Fe+]1;O,10831849
P450R1673,765,1412,C[C@H]1CCC/C=C\C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C2=CSC(=N2)C)/C,C[C@H]1CCC[C@@H]2[C@@H](O2)C[C@H](OC(=O)C[C@@H](C(C(=O)[C@@H]([C@H]1O)C)(C)C)O)/C(=C/C3=CSC(=N3)C)/C;S1[Fe+]S[Fe+]1;O,10831849
P450R1675,766,1398,C1=C(C=C(C2=C1C(=O)C(=O)C=C2O)O)O,C1=C(C=C(C2=C1C(=O)C(=O)C(=C2O)C3=C(C=C(C4=C3C(=O)C(=O)C=C4O)O)O)O)O;S1[Fe+]S[Fe+]1;O;C1=C(C=C(C2=C1C(=O)C(=O)C(=C2O)C3=C(C4=C(C=C(C=C4O)O)C(=O)C3=O)O)O)O,17614370;22203090
P450R1676,766,1398,C1=C(C=C(C2=C1C(=O)C(=O)C=C2O)O)O,C1=C(C=C(C2=C1C(=O)C(=O)C(=C2O)C3=C(C=C(C4=C3C(=O)C(=O)C=C4O)O)O)O)O;S1[Fe+]S[Fe+]1;O;C1=C(C=C(C2=C1C(=O)C(=O)C(=C2O)C3=C(C4=C(C=C(C=C4O)O)C(=O)C3=O)O)O)O,17614370;22203090
P450R1677,767,1338,CC/C=C\C[C@@H](/C=C/C=C\CCCCCCCC(=O)[O-])OO,CC/C=C\C[C@H]1C(=C/C=C\CCCCCCCC(=O)[O-])O1;O,10859201
P450R1678,768,46,CCCCCCCCCCCC(=O)[O-],CCCCCC(CCCCCC(=O)[O-])O;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],17496121
P450R1680,769,107,CC(=CCC/C(=C/CC/C(=C/CCC(C)(C=C)O)/C)/C)C,CC(=CCC/C(=C/CC/C(=C/C=C)/C)/C)C;CC(=O)C=C;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],21088219
P450R1679,769,110,CC(=CCC/C(=C/CC[C@@](C)(C=C)O)/C)C,CC(=CCCC(=CC=C)C)C;CC(=O)C=C;CC1=CC2=C(C=C1C)N(C3=NC(=NC(=O)C3=N2)[O-])C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O;O;[H+],21088219
P450R1681,770,1413,C1=CC=C2C(=C1)C(=CN2)CC(=NOS(=O)(=O)O)S[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,,11130714
P450R1683,771,51,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)CO,25502595;26801524
P450R1687,771,1414,C[C@@H](CCC=C(C)C)[C@@H]1CC[C@]2([C@]1(CC[C@H]3C2=CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,,25502595;26801524
